node,xmin,xmax,ymin,ymax
1011100110010x,1073.89,1094.55,-199.359,-169.464
1110010000,660.858,743.466,368.637,428.426
11100100001,702.162,743.466,368.637,428.426
111001000010,702.162,743.466,368.637,398.531
1110010000100,702.162,722.814,368.637,398.531
1110010000100x,702.162,722.814,368.637,398.531
010110010,-991.288,-908.68,727.371,846.949
0101100100,-991.288,-908.68,727.371,787.16
01011001001,-949.984,-908.68,727.371,787.16
010110010010,-949.984,-908.68,727.371,757.266
0101100100100,-949.984,-929.332,727.371,757.266
0101100100100x,-949.984,-929.332,727.371,757.266
0100000111,-1239.11,-1156.5,308.848,368.637
01000001111,-1197.81,-1156.5,308.848,368.637
010000011111,-1197.81,-1156.5,338.742,368.637
0100000111110,-1197.81,-1177.15,338.742,368.637
0100000111110x,-1197.81,-1177.15,338.742,368.637
111000011000,743.466,784.769,249.059,278.953
1110000110000,743.466,764.117,249.059,278.953
1110000110000x,743.466,764.117,249.059,278.953
1001011001,165.215,247.822,-49.8863,9.90269
10010110011,206.518,247.822,-49.8863,9.90269
100101100111,206.518,247.822,-19.9918,9.90269
1001011001111,227.17,247.822,-19.9918,9.90269
1001011001111x,227.17,247.822,-19.9918,9.90269
0011101110000,-82.6073,-61.9555,-229.253,-199.359
0011101110000x,-82.6073,-61.9555,-229.253,-199.359
111010011101,1073.89,1115.2,338.742,368.637
1110100111011,1094.55,1115.2,338.742,368.637
1110100111011x,1094.55,1115.2,338.742,368.637
1000011110,247.822,330.429,-468.41,-408.62
10000111100,247.822,289.126,-468.41,-408.62
100001111001,247.822,289.126,-438.515,-408.62
1000011110010,247.822,268.474,-438.515,-408.62
1000011110010x,247.822,268.474,-438.515,-408.62
100110111100,578.251,619.555,-169.464,-139.57
1001101111001,598.903,619.555,-169.464,-139.57
1001101111001x,598.903,619.555,-169.464,-139.57
11100010011,867.377,908.68,189.27,249.059
111000100110,867.377,908.68,189.27,219.164
1110001001101,888.028,908.68,189.27,219.164
1110001001101x,888.028,908.68,189.27,219.164
001001001001,-578.251,-536.947,-558.093,-528.199
0010010010010,-578.251,-557.599,-558.093,-528.199
0010010010010x,-578.251,-557.599,-558.093,-528.199
01000001110,-1239.11,-1197.81,308.848,368.637
010000011101,-1239.11,-1197.81,338.742,368.637
0100000111010,-1239.11,-1218.46,338.742,368.637
0100000111010x,-1239.11,-1218.46,338.742,368.637
000110110110,-784.769,-743.466,-169.464,-139.57
0001101101100,-784.769,-764.117,-169.464,-139.57
0001101101100x,-784.769,-764.117,-169.464,-139.57
0011111101,-165.215,-82.6073,69.6917,129.481
00111111010,-165.215,-123.911,69.6917,129.481
001111110100,-165.215,-123.911,69.6917,99.5862
0011111101000,-165.215,-144.563,69.6917,99.5862
0011111101000x,-165.215,-144.563,69.6917,99.5862
101100101100,908.68,949.984,-289.042,-259.148
1011001011001,929.332,949.984,-289.042,-259.148
1011001011001x,929.332,949.984,-289.042,-259.148
01000110011,-1115.2,-1073.89,428.426,488.215
010001100110,-1115.2,-1073.89,428.426,458.32
0100011001101,-1094.55,-1073.89,428.426,458.32
0100011001101x,-1094.55,-1073.89,428.426,458.32
1000000111110,123.911,144.563,-617.882,-587.988
1000000111110x,123.911,144.563,-617.882,-587.988
111001101000,908.68,949.984,368.637,398.531
1110011010001,929.332,949.984,368.637,398.531
1110011010001x,929.332,949.984,368.637,398.531
11101100000,991.288,1032.59,368.637,428.426
111011000000,991.288,1032.59,368.637,398.531
1110110000001,1011.94,1032.59,368.637,398.531
1110110000001x,1011.94,1032.59,368.637,398.531
001110111110,-41.3036,0,-169.464,-139.57
0011101111100,-41.3036,-20.6518,-169.464,-139.57
0011101111100x,-41.3036,-20.6518,-169.464,-139.57
1110110000101,1053.24,1073.89,368.637,398.531
1110110000101x,1053.24,1073.89,368.637,398.531
0010110000100,-289.126,-268.474,-587.988,-558.093
0010110000100x,-289.126,-268.474,-587.988,-558.093
11101001010,991.288,1032.59,308.848,368.637
111010010101,991.288,1032.59,338.742,368.637
1110100101011,1011.94,1032.59,338.742,368.637
1110100101011x,1011.94,1032.59,338.742,368.637
1000010010010,82.6073,103.259,-558.093,-528.199
1000010010010x,82.6073,103.259,-558.093,-528.199
0111111110000,-82.6073,-61.9555,966.527,996.422
0111111110000x,-82.6073,-61.9555,966.527,996.422
001100111000,-413.036,-371.733,-229.253,-199.359
0011001110001,-392.385,-371.733,-229.253,-199.359
0011001110001x,-392.385,-371.733,-229.253,-199.359
00111100100,-247.822,-206.518,-109.675,-49.8863
001111001000,-247.822,-206.518,-109.675,-79.7808
0011110010001,-227.17,-206.518,-109.675,-79.7808
0011110010001x,-227.17,-206.518,-109.675,-79.7808
101100111001,908.68,949.984,-199.359,-169.464
1011001110011,929.332,949.984,-199.359,-169.464
1011001110011x,929.332,949.984,-199.359,-169.464
10010000010,0,41.3036,-289.042,-229.253
100100000101,0,41.3036,-259.148,-229.253
1001000001010,0,20.6518,-259.148,-229.253
1001000001010x,0,20.6518,-259.148,-229.253
1100010100,0,82.6073,488.215,548.004
11000101000,0,41.3036,488.215,548.004
110001010000,0,41.3036,488.215,518.109
1100010100001,20.6518,41.3036,488.215,518.109
1100010100001x,20.6518,41.3036,488.215,518.109
0010110000000,-330.429,-309.777,-587.988,-558.093
0010110000000x,-330.429,-309.777,-587.988,-558.093
100101100110,206.518,247.822,-49.8863,-19.9918
1001011001101,227.17,247.822,-49.8863,-19.9918
1001011001101x,227.17,247.822,-49.8863,-19.9918
100011111100,578.251,619.555,-408.62,-378.726
1000111111000,578.251,598.903,-408.62,-378.726
1000111111000x,578.251,598.903,-408.62,-378.726
1000001101111,227.17,247.822,-617.882,-587.988
1000001101111x,227.17,247.822,-617.882,-587.988
0111010011,-578.251,-495.644,906.738,966.527
01110100111,-536.947,-495.644,906.738,966.527
011101001110,-536.947,-495.644,906.738,936.633
0111010011100,-536.947,-516.296,906.738,936.633
0111010011100x,-536.947,-516.296,906.738,936.633
11000110100,247.822,289.126,368.637,428.426
110001101001,247.822,289.126,398.531,428.426
1100011010010,247.822,268.474,398.531,428.426
1100011010010x,247.822,268.474,398.531,428.426
01111000101,-206.518,-165.215,607.793,667.582
011110001010,-206.518,-165.215,607.793,637.687
0111100010100,-206.518,-185.866,607.793,637.687
0111100010100x,-206.518,-185.866,607.793,637.687
1000110000010,330.429,351.081,-558.093,-528.199
1000110000010x,330.429,351.081,-558.093,-528.199
100001101011,289.126,330.429,-558.093,-528.199
1000011010110,289.126,309.777,-558.093,-528.199
1000011010110x,289.126,309.777,-558.093,-528.199
001111100011,-123.911,-82.6073,-79.7808,-49.8863
0011111000110,-123.911,-103.259,-79.7808,-49.8863
0011111000110x,-123.911,-103.259,-79.7808,-49.8863
1000111101000,495.644,516.296,-408.62,-378.726
1000111101000x,495.644,516.296,-408.62,-378.726
110001111001,247.822,289.126,518.109,548.004
1100011110010,247.822,268.474,518.109,548.004
1100011110010x,247.822,268.474,518.109,548.004
101001111101,908.68,949.984,-378.726,-348.831
1010011111011,929.332,949.984,-378.726,-348.831
1010011111011x,929.332,949.984,-378.726,-348.831
011100011100,-578.251,-536.947,787.16,817.055
0111000111000,-578.251,-557.599,787.16,817.055
0111000111000x,-578.251,-557.599,787.16,817.055
11001111101,619.555,660.858,488.215,548.004
110011111010,619.555,660.858,488.215,518.109
1100111110100,619.555,640.207,488.215,518.109
1100111110100x,619.555,640.207,488.215,518.109
0000111111010,-743.466,-722.814,-378.726,-348.831
0000111111010x,-743.466,-722.814,-378.726,-348.831
1000110010100,454.34,474.992,-587.988,-558.093
1000110010100x,454.34,474.992,-587.988,-558.093
110011111000,578.251,619.555,488.215,518.109
1100111110000,578.251,598.903,488.215,518.109
1100111110000x,578.251,598.903,488.215,518.109
1000110001101,392.385,413.036,-528.199,-498.304
1000110001101x,392.385,413.036,-528.199,-498.304
11001010001,536.947,578.251,129.481,189.27
110010100010,536.947,578.251,129.481,159.375
1100101000101,557.599,578.251,129.481,159.375
1100101000101x,557.599,578.251,129.481,159.375
101101100110,867.377,908.68,-49.8863,-19.9918
1011011001101,888.028,908.68,-49.8863,-19.9918
1011011001101x,888.028,908.68,-49.8863,-19.9918
1111001010,908.68,991.288,607.793,667.582
11110010100,908.68,949.984,607.793,667.582
111100101000,908.68,949.984,607.793,637.687
1111001010001,929.332,949.984,607.793,637.687
1111001010001x,929.332,949.984,607.793,637.687
0010011000100,-454.34,-433.688,-587.988,-558.093
0010011000100x,-454.34,-433.688,-587.988,-558.093
1000110101010,330.429,351.081,-378.726,-348.831
1000110101010x,330.429,351.081,-378.726,-348.831
00100110100,-413.036,-371.733,-587.988,-528.199
001001101000,-413.036,-371.733,-587.988,-558.093
0010011010001,-392.385,-371.733,-587.988,-558.093
0010011010001x,-392.385,-371.733,-587.988,-558.093
100011100110,536.947,578.251,-528.199,-498.304
1000111001100,536.947,557.599,-528.199,-498.304
1000111001100x,536.947,557.599,-528.199,-498.304
0011010111001,-557.599,-536.947,69.6917,99.5862
0011010111001x,-557.599,-536.947,69.6917,99.5862
110000001,82.6073,165.215,129.481,249.059
1100000010,82.6073,165.215,129.481,189.27
11000000101,123.911,165.215,129.481,189.27
110000001010,123.911,165.215,129.481,159.375
1100000010100,123.911,144.563,129.481,159.375
1100000010100x,123.911,144.563,129.481,159.375
1000110000000,330.429,351.081,-587.988,-558.093
1000110000000x,330.429,351.081,-587.988,-558.093
1001110111001,433.688,454.34,69.6917,99.5862
1001110111001x,433.688,454.34,69.6917,99.5862
001011001010,-206.518,-165.215,-587.988,-558.093
0010110010101,-185.866,-165.215,-587.988,-558.093
0010110010101x,-185.866,-165.215,-587.988,-558.093
01101010001,-123.911,-82.6073,129.481,189.27
011010100010,-123.911,-82.6073,129.481,159.375
0110101000100,-123.911,-103.259,129.481,159.375
0110101000100x,-123.911,-103.259,129.481,159.375
1011000111001,764.117,784.769,-169.464,-139.57
1011000111001x,764.117,784.769,-169.464,-139.57
001101110011,-454.34,-413.036,39.7972,69.6917
0011011100110,-454.34,-433.688,39.7972,69.6917
0011011100110x,-454.34,-433.688,39.7972,69.6917
1000010111001,103.259,123.911,-408.62,-378.726
1000010111001x,103.259,123.911,-408.62,-378.726
000100110011,-1115.2,-1073.89,-199.359,-169.464
0001001100111,-1094.55,-1073.89,-199.359,-169.464
0001001100111x,-1094.55,-1073.89,-199.359,-169.464
100011000010,371.733,413.036,-587.988,-558.093
1000110000101,392.385,413.036,-587.988,-558.093
1000110000101x,392.385,413.036,-587.988,-558.093
1110100100,991.288,1073.89,249.059,308.848
11101001001,1032.59,1073.89,249.059,308.848
111010010010,1032.59,1073.89,249.059,278.953
1110100100101,1053.24,1073.89,249.059,278.953
1110100100101x,1053.24,1073.89,249.059,278.953
1001111000001,516.296,536.947,-109.675,-79.7808
1001111000001x,516.296,536.947,-109.675,-79.7808
01000001101,-1197.81,-1156.5,249.059,308.848
010000011010,-1197.81,-1156.5,249.059,278.953
0100000110100,-1197.81,-1177.15,249.059,278.953
0100000110100x,-1197.81,-1177.15,249.059,278.953
01000000110,-1239.11,-1197.81,189.27,249.059
010000001101,-1239.11,-1197.81,219.164,249.059
0100000011010,-1239.11,-1218.46,219.164,249.059
0100000011010x,-1239.11,-1218.46,219.164,249.059
110001001100,82.6073,123.911,428.426,458.32
1100010011000,82.6073,103.259,428.426,458.32
1100010011000x,82.6073,103.259,428.426,458.32
01101100100,-247.822,-206.518,368.637,428.426
011011001001,-247.822,-206.518,398.531,428.426
0110110010010,-247.822,-227.17,398.531,428.426
0110110010010x,-247.822,-227.17,398.531,428.426
0110011101,-495.644,-413.036,548.004,607.793
01100111011,-454.34,-413.036,548.004,607.793
011001110111,-454.34,-413.036,577.898,607.793
0110011101110,-454.34,-433.688,577.898,607.793
0110011101110x,-454.34,-433.688,577.898,607.793
011001011111,-536.947,-495.644,577.898,607.793
0110010111110,-536.947,-516.296,577.898,607.793
0110010111110x,-536.947,-516.296,577.898,607.793
101001010111,702.162,743.466,-378.726,-348.831
1010010101111,722.814,743.466,-378.726,-348.831
1010010101111x,722.814,743.466,-378.726,-348.831
0011000110,-578.251,-495.644,-229.253,-169.464
00110001100,-578.251,-536.947,-229.253,-169.464
001100011001,-578.251,-536.947,-199.359,-169.464
0011000110010,-578.251,-557.599,-199.359,-169.464
0011000110010x,-578.251,-557.599,-199.359,-169.464
0010010000111,-598.903,-578.251,-558.093,-528.199
0010010000111x,-598.903,-578.251,-558.093,-528.199
011111001000,-247.822,-206.518,846.949,876.844
0111110010001,-227.17,-206.518,846.949,876.844
0111110010001x,-227.17,-206.518,846.949,876.844
0000111100010,-826.073,-805.421,-438.515,-408.62
0000111100010x,-826.073,-805.421,-438.515,-408.62
000101100110,-1115.2,-1073.89,-49.8863,-19.9918
0001011001100,-1115.2,-1094.55,-49.8863,-19.9918
0001011001100x,-1115.2,-1094.55,-49.8863,-19.9918
101001000111,702.162,743.466,-498.304,-468.41
1010010001110,702.162,722.814,-498.304,-468.41
1010010001110x,702.162,722.814,-498.304,-468.41
00011010010,-826.073,-784.769,-289.042,-229.253
000110100101,-826.073,-784.769,-259.148,-229.253
0001101001011,-805.421,-784.769,-259.148,-229.253
0001101001011x,-805.421,-784.769,-259.148,-229.253
10010000101,123.911,165.215,-348.831,-289.042
100100001010,123.911,165.215,-348.831,-318.937
1001000010100,123.911,144.563,-348.831,-318.937
1001000010100x,123.911,144.563,-348.831,-318.937
1100100000111,392.385,413.036,159.375,189.27
1100100000111x,392.385,413.036,159.375,189.27
0101101000,-826.073,-743.466,607.793,667.582
01011010000,-826.073,-784.769,607.793,667.582
010110100001,-826.073,-784.769,637.687,667.582
0101101000010,-826.073,-805.421,637.687,667.582
0101101000010x,-826.073,-805.421,637.687,667.582
00001111001,-784.769,-743.466,-468.41,-408.62
000011110010,-784.769,-743.466,-468.41,-438.515
0000111100101,-764.117,-743.466,-468.41,-438.515
0000111100101x,-764.117,-743.466,-468.41,-438.515
1011110110,1073.89,1156.5,9.90269,69.6917
10111101100,1073.89,1115.2,9.90269,69.6917
101111011000,1073.89,1115.2,9.90269,39.7972
1011110110001,1094.55,1115.2,9.90269,39.7972
1011110110001x,1094.55,1115.2,9.90269,39.7972
000100111000,-1073.89,-1032.59,-229.253,-199.359
0001001110001,-1053.24,-1032.59,-229.253,-199.359
0001001110001x,-1053.24,-1032.59,-229.253,-199.359
1000110010000,413.036,433.688,-587.988,-558.093
1000110010000x,413.036,433.688,-587.988,-558.093
101111100101,1156.5,1197.81,-19.9918,9.90269
1011111001011,1177.15,1197.81,-19.9918,9.90269
1011111001011x,1177.15,1197.81,-19.9918,9.90269
1000011010111,309.777,330.429,-558.093,-528.199
1000011010111x,309.777,330.429,-558.093,-528.199
001001101011,-371.733,-330.429,-558.093,-528.199
0010011010110,-371.733,-351.081,-558.093,-528.199
0010011010110x,-371.733,-351.081,-558.093,-528.199
001001101001,-413.036,-371.733,-558.093,-528.199
0010011010010,-413.036,-392.385,-558.093,-528.199
0010011010010x,-413.036,-392.385,-558.093,-528.199
1010011101110,867.377,888.028,-378.726,-348.831
1010011101110x,867.377,888.028,-378.726,-348.831
100100000100,0,41.3036,-289.042,-259.148
1001000001001,20.6518,41.3036,-289.042,-259.148
1001000001001x,20.6518,41.3036,-289.042,-259.148
110100101111,289.126,330.429,697.476,727.371
1101001011110,289.126,309.777,697.476,727.371
1101001011110x,289.126,309.777,697.476,727.371
111011100010,1197.81,1239.11,368.637,398.531
1110111000101,1218.46,1239.11,368.637,398.531
1110111000101x,1218.46,1239.11,368.637,398.531
000011011101,-908.68,-867.377,-378.726,-348.831
0000110111010,-908.68,-888.028,-378.726,-348.831
0000110111010x,-908.68,-888.028,-378.726,-348.831
0010011000010,-495.644,-474.992,-558.093,-528.199
0010011000010x,-495.644,-474.992,-558.093,-528.199
001011001111,-206.518,-165.215,-498.304,-468.41
0010110011110,-206.518,-185.866,-498.304,-468.41
0010110011110x,-206.518,-185.866,-498.304,-468.41
11000110110,247.822,289.126,428.426,488.215
110001101100,247.822,289.126,428.426,458.32
1100011011001,268.474,289.126,428.426,458.32
1100011011001x,268.474,289.126,428.426,458.32
010011101100,-743.466,-702.162,428.426,458.32
0100111011001,-722.814,-702.162,428.426,458.32
0100111011001x,-722.814,-702.162,428.426,458.32
101001010010,702.162,743.466,-468.41,-438.515
1010010100101,722.814,743.466,-468.41,-438.515
1010010100101x,722.814,743.466,-468.41,-438.515
00110110001,-454.34,-413.036,-109.675,-49.8863
001101100010,-454.34,-413.036,-109.675,-79.7808
0011011000100,-454.34,-433.688,-109.675,-79.7808
0011011000100x,-454.34,-433.688,-109.675,-79.7808
1100001000001,185.866,206.518,129.481,159.375
1100001000001x,185.866,206.518,129.481,159.375
000011011111,-867.377,-826.073,-378.726,-348.831
0000110111111,-846.725,-826.073,-378.726,-348.831
0000110111111x,-846.725,-826.073,-378.726,-348.831
0110110110,-247.822,-165.215,488.215,548.004
01101101100,-247.822,-206.518,488.215,548.004
011011011001,-247.822,-206.518,518.109,548.004
0110110110010,-247.822,-227.17,518.109,548.004
0110110110010x,-247.822,-227.17,518.109,548.004
0010011010011,-392.385,-371.733,-558.093,-528.199
0010011010011x,-392.385,-371.733,-558.093,-528.199
0000111100100,-784.769,-764.117,-468.41,-438.515
0000111100100x,-784.769,-764.117,-468.41,-438.515
111010000011,1032.59,1073.89,159.375,189.27
1110100000110,1032.59,1053.24,159.375,189.27
1110100000110x,1032.59,1053.24,159.375,189.27
000101011101,-1239.11,-1197.81,99.5862,129.481
0001010111011,-1218.46,-1197.81,99.5862,129.481
0001010111011x,-1218.46,-1197.81,99.5862,129.481
110101101111,289.126,330.429,936.633,966.527
1101011011111,309.777,330.429,936.633,966.527
1101011011111x,309.777,330.429,936.633,966.527
101111110111,1197.81,1239.11,99.5862,129.481
1011111101111,1218.46,1239.11,99.5862,129.481
1011111101111x,1218.46,1239.11,99.5862,129.481
011101110001,-495.644,-454.34,996.422,1026.32
0111011100011,-474.992,-454.34,996.422,1026.32
0111011100011x,-474.992,-454.34,996.422,1026.32
100111001100,413.036,454.34,-49.8863,-19.9918
1001110011001,433.688,454.34,-49.8863,-19.9918
1001110011001x,433.688,454.34,-49.8863,-19.9918
01100000000,-660.858,-619.555,129.481,189.27
011000000001,-660.858,-619.555,159.375,189.27
0110000000011,-640.207,-619.555,159.375,189.27
0110000000011x,-640.207,-619.555,159.375,189.27
101111110000,1156.5,1197.81,9.90269,39.7972
1011111100001,1177.15,1197.81,9.90269,39.7972
1011111100001x,1177.15,1197.81,9.90269,39.7972
1110010101101,722.814,743.466,548.004,577.898
1110010101101x,722.814,743.466,548.004,577.898
001001001100,-578.251,-536.947,-528.199,-498.304
0010010011001,-557.599,-536.947,-528.199,-498.304
0010010011001x,-557.599,-536.947,-528.199,-498.304
010010011101,-908.68,-867.377,338.742,368.637
0100100111010,-908.68,-888.028,338.742,368.637
0100100111010x,-908.68,-888.028,338.742,368.637
1000110010010,413.036,433.688,-558.093,-528.199
1000110010010x,413.036,433.688,-558.093,-528.199
100100100111,206.518,247.822,-259.148,-229.253
1001001001110,206.518,227.17,-259.148,-229.253
1001001001110x,206.518,227.17,-259.148,-229.253
111010110010,1197.81,1239.11,249.059,278.953
1110101100101,1218.46,1239.11,249.059,278.953
1110101100101x,1218.46,1239.11,249.059,278.953
000101101010,-1032.59,-991.288,-109.675,-79.7808
0001011010101,-1011.94,-991.288,-109.675,-79.7808
0001011010101x,-1011.94,-991.288,-109.675,-79.7808
000100110111,-1115.2,-1073.89,-139.57,-109.675
0001001101110,-1115.2,-1094.55,-139.57,-109.675
0001001101110x,-1115.2,-1094.55,-139.57,-109.675
0010110011111,-185.866,-165.215,-498.304,-468.41
0010110011111x,-185.866,-165.215,-498.304,-468.41
101001000101,660.858,702.162,-498.304,-468.41
1010010001010,660.858,681.51,-498.304,-468.41
1010010001010x,660.858,681.51,-498.304,-468.41
1100010110100,123.911,144.563,488.215,518.109
1100010110100x,123.911,144.563,488.215,518.109
1001011100101,227.17,247.822,9.90269,39.7972
1001011100101x,227.17,247.822,9.90269,39.7972
00100110011,-454.34,-413.036,-528.199,-468.41
001001100110,-454.34,-413.036,-528.199,-498.304
0010011001101,-433.688,-413.036,-528.199,-498.304
0010011001101x,-433.688,-413.036,-528.199,-498.304
11011001100,413.036,454.34,727.371,787.16
110110011001,413.036,454.34,757.266,787.16
1101100110010,413.036,433.688,757.266,787.16
1101100110010x,413.036,433.688,757.266,787.16
001001010000,-660.858,-619.555,-468.41,-438.515
0010010100000,-660.858,-640.207,-468.41,-438.515
0010010100000x,-660.858,-640.207,-468.41,-438.515
110010010111,371.733,413.036,338.742,368.637
1100100101111,392.385,413.036,338.742,368.637
1100100101111x,392.385,413.036,338.742,368.637
00011000011,-949.984,-908.68,-289.042,-229.253
000110000110,-949.984,-908.68,-289.042,-259.148
0001100001101,-929.332,-908.68,-289.042,-259.148
0001100001101x,-929.332,-908.68,-289.042,-259.148
10001111100,578.251,619.555,-468.41,-408.62
100011111001,578.251,619.555,-438.515,-408.62
1000111110011,598.903,619.555,-438.515,-408.62
1000111110011x,598.903,619.555,-438.515,-408.62
101001011110,784.769,826.073,-408.62,-378.726
1010010111101,805.421,826.073,-408.62,-378.726
1010010111101x,805.421,826.073,-408.62,-378.726
111001101101,908.68,949.984,458.32,488.215
1110011011010,908.68,929.332,458.32,488.215
1110011011010x,908.68,929.332,458.32,488.215
0110101101101,-103.259,-82.6073,308.848,338.742
0110101101101x,-103.259,-82.6073,308.848,338.742
0000110111100,-867.377,-846.725,-408.62,-378.726
0000110111100x,-867.377,-846.725,-408.62,-378.726
11101010011,1197.81,1239.11,189.27,249.059
111010100111,1197.81,1239.11,219.164,249.059
1110101001110,1197.81,1218.46,219.164,249.059
1110101001110x,1197.81,1218.46,219.164,249.059
00111010010,-165.215,-123.911,-289.042,-229.253
001110100100,-165.215,-123.911,-289.042,-259.148
0011101001001,-144.563,-123.911,-289.042,-259.148
0011101001001x,-144.563,-123.911,-289.042,-259.148
000011111000,-743.466,-702.162,-468.41,-438.515
0000111110001,-722.814,-702.162,-468.41,-438.515
0000111110001x,-722.814,-702.162,-468.41,-438.515
010000011100,-1239.11,-1197.81,308.848,338.742
0100000111001,-1218.46,-1197.81,308.848,338.742
0100000111001x,-1218.46,-1197.81,308.848,338.742
10111101000,991.288,1032.59,9.90269,69.6917
101111010001,991.288,1032.59,39.7972,69.6917
1011110100011,1011.94,1032.59,39.7972,69.6917
1011110100011x,1011.94,1032.59,39.7972,69.6917
1001110011011,433.688,454.34,-19.9918,9.90269
1001110011011x,433.688,454.34,-19.9918,9.90269
111101000000,660.858,702.162,846.949,876.844
1111010000001,681.51,702.162,846.949,876.844
1111010000001x,681.51,702.162,846.949,876.844
1010010110000,743.466,764.117,-468.41,-438.515
1010010110000x,743.466,764.117,-468.41,-438.515
01111010011,-123.911,-82.6073,667.582,727.371
011110100110,-123.911,-82.6073,667.582,697.476
0111101001101,-103.259,-82.6073,667.582,697.476
0111101001101x,-103.259,-82.6073,667.582,697.476
0011110010000,-247.822,-227.17,-109.675,-79.7808
0011110010000x,-247.822,-227.17,-109.675,-79.7808
0010010011000,-578.251,-557.599,-528.199,-498.304
0010010011000x,-578.251,-557.599,-528.199,-498.304
00100110110,-413.036,-371.733,-528.199,-468.41
001001101100,-413.036,-371.733,-528.199,-498.304
0010011011000,-413.036,-392.385,-528.199,-498.304
0010011011000x,-413.036,-392.385,-528.199,-498.304
1001110010101,474.992,495.644,-109.675,-79.7808
1001110010101x,474.992,495.644,-109.675,-79.7808
0110000001,-660.858,-578.251,189.27,249.059
01100000011,-619.555,-578.251,189.27,249.059
011000000110,-619.555,-578.251,189.27,219.164
0110000001100,-619.555,-598.903,189.27,219.164
0110000001100x,-619.555,-598.903,189.27,219.164
1000010111101,144.563,165.215,-408.62,-378.726
1000010111101x,144.563,165.215,-408.62,-378.726
0111011001,-495.644,-413.036,906.738,966.527
01110110011,-454.34,-413.036,906.738,966.527
011101100111,-454.34,-413.036,936.633,966.527
0111011001110,-454.34,-433.688,936.633,966.527
0111011001110x,-454.34,-433.688,936.633,966.527
001100100111,-454.34,-413.036,-259.148,-229.253
0011001001110,-454.34,-433.688,-259.148,-229.253
0011001001110x,-454.34,-433.688,-259.148,-229.253
011101101,-413.036,-330.429,846.949,966.527
0111011010,-413.036,-330.429,846.949,906.738
01110110101,-371.733,-330.429,846.949,906.738
011101101010,-371.733,-330.429,846.949,876.844
0111011010100,-371.733,-351.081,846.949,876.844
0111011010100x,-371.733,-351.081,846.949,876.844
10110010000,826.073,867.377,-348.831,-289.042
101100100001,826.073,867.377,-318.937,-289.042
1011001000010,826.073,846.725,-318.937,-289.042
1011001000010x,826.073,846.725,-318.937,-289.042
10001100110,413.036,454.34,-528.199,-468.41
100011001100,413.036,454.34,-528.199,-498.304
1000110011001,433.688,454.34,-528.199,-498.304
1000110011001x,433.688,454.34,-528.199,-498.304
0010110111000,-247.822,-227.17,-408.62,-378.726
0010110111000x,-247.822,-227.17,-408.62,-378.726
001101001000,-578.251,-536.947,-109.675,-79.7808
0011010010001,-557.599,-536.947,-109.675,-79.7808
0011010010001x,-557.599,-536.947,-109.675,-79.7808
000101011011,-1197.81,-1156.5,39.7972,69.6917
0001010110110,-1197.81,-1177.15,39.7972,69.6917
0001010110110x,-1197.81,-1177.15,39.7972,69.6917
010001001000,-1239.11,-1197.81,368.637,398.531
0100010010001,-1218.46,-1197.81,368.637,398.531
0100010010001x,-1218.46,-1197.81,368.637,398.531
00111101001,-289.126,-247.822,9.90269,69.6917
001111010011,-289.126,-247.822,39.7972,69.6917
0011110100111,-268.474,-247.822,39.7972,69.6917
0011110100111x,-268.474,-247.822,39.7972,69.6917
1010010111010,743.466,764.117,-378.726,-348.831
1010010111010x,743.466,764.117,-378.726,-348.831
10010010001,206.518,247.822,-348.831,-289.042
100100100011,206.518,247.822,-318.937,-289.042
1001001000111,227.17,247.822,-318.937,-289.042
1001001000111x,227.17,247.822,-318.937,-289.042
1100010010,82.6073,165.215,368.637,428.426
11000100100,82.6073,123.911,368.637,428.426
110001001000,82.6073,123.911,368.637,398.531
1100010010000,82.6073,103.259,368.637,398.531
1100010010000x,82.6073,103.259,368.637,398.531
001001001110,-536.947,-495.644,-528.199,-498.304
0010010011100,-536.947,-516.296,-528.199,-498.304
0010010011100x,-536.947,-516.296,-528.199,-498.304
100111010110,371.733,413.036,69.6917,99.5862
1001110101101,392.385,413.036,69.6917,99.5862
1001110101101x,392.385,413.036,69.6917,99.5862
10011100100,413.036,454.34,-109.675,-49.8863
100111001000,413.036,454.34,-109.675,-79.7808
1001110010001,433.688,454.34,-109.675,-79.7808
1001110010001x,433.688,454.34,-109.675,-79.7808
1000110011101,474.992,495.644,-528.199,-498.304
1000110011101x,474.992,495.644,-528.199,-498.304
000101100010,-1115.2,-1073.89,-109.675,-79.7808
0001011000100,-1115.2,-1094.55,-109.675,-79.7808
0001011000100x,-1115.2,-1094.55,-109.675,-79.7808
01000011110,-1073.89,-1032.59,308.848,368.637
010000111101,-1073.89,-1032.59,338.742,368.637
0100001111011,-1053.24,-1032.59,338.742,368.637
0100001111011x,-1053.24,-1032.59,338.742,368.637
010011010001,-991.288,-949.984,518.109,548.004
0100110100010,-991.288,-970.636,518.109,548.004
0100110100010x,-991.288,-970.636,518.109,548.004
001001000111,-619.555,-578.251,-498.304,-468.41
0010010001111,-598.903,-578.251,-498.304,-468.41
0010010001111x,-598.903,-578.251,-498.304,-468.41
0010010011101,-516.296,-495.644,-528.199,-498.304
0010010011101x,-516.296,-495.644,-528.199,-498.304
111010010100,991.288,1032.59,308.848,338.742
1110100101000,991.288,1011.94,308.848,338.742
1110100101000x,991.288,1011.94,308.848,338.742
0110100000,-330.429,-247.822,129.481,189.27
